logic,syntax,algorithm,hardware,networking,system_org,creativity,ui_design,attention_detail,problem_solving,logic_speed,syntax_speed,algorithm_speed,hardware_speed,networking_speed,system_org_speed,creativity_speed,ui_design_speed,attention_detail_speed,problem_solving_speed,logic_confidence,syntax_confidence,algorithm_confidence,hardware_confidence,networking_confidence,system_org_confidence,creativity_confidence,ui_design_confidence,attention_detail_confidence,problem_solving_confidence,IT_interest,CS_interest,CE_interest,MMA_interest,IT_accuracy,CS_accuracy,CE_accuracy,MMA_accuracy,IT_time_ratio,CS_time_ratio,CE_time_ratio,MMA_time_ratio,Track
0.603995522,0.562522456,0.395832777,0.360404535,0.585760706,0.320207894,0.966669091,0.551143745,0.937826702,0.463142269,1.770590301,0.638726526,0.761338502,0.735363537,0.744882325,1.669895561,1.327047797,1.866978131,1.462671444,1.254756385,1.069428614,0.359298014,0.301362734,0.265028354,0.436322797,0.53471374,1.282816088,1.028973319,1.371732336,0.581130719,,,,,0.803251191,0.622599744,0.627880974,0.41433864,0.349187196,0.030831971,0.093682874,0.526297959,Multimedia Arts
0.416608565,0.437772174,0.586661216,0.86087283,0.392336182,0.973959345,0.553077441,0.653379996,0.886228944,0.859357114,1.481007189,1.101809286,1.889069451,1.289639666,1.518623104,0.819280766,0.847079165,0.748013414,1.690671221,0.642735466,0.61700028,0.482341446,1.108243782,1.110215748,0.59581079,0.797946158,0.468500377,0.488737001,1.498321771,0.552339296,,,,,0.608061426,0.995158422,0.80294078,0.4608945,0.250438477,0.283369783,0.452866565,0.013325176,Computer Engineering
0.416734903,0.572475081,0.710699974,0.407650509,0.592604451,0.384724095,0.488686359,0.804389987,0.861798835,0.937520662,1.386141263,1.578852625,1.724625337,0.730575598,1.673850737,1.529383415,1.3043613,0.88827693,1.62634937,1.065470949,0.577653445,0.903853785,1.225691183,0.297819514,0.991931397,0.58839065,0.637423574,0.714521069,1.401585992,0.998901029,,,,,0.568985369,0.413998902,0.939268633,0.623768414,0.20659579,0.003660864,0.300955842,0.488787504,Multimedia Arts
0.89474971,0.382789098,0.858902803,0.683508613,0.812546074,0.721228696,0.936305762,0.613439121,0.674569512,0.78641034,1.234354207,1.475143208,0.526803646,1.402333453,0.937285204,1.749268572,0.844680417,1.584368583,1.822444862,0.674765028,1.104438069,0.564668737,0.452473128,0.958506994,0.761587412,1.26162269,0.790879142,0.97191367,1.229365742,0.530642195,,,,,0.973599066,0.517209606,0.821822736,0.909187758,0.003912735,0.691654808,0.111396371,0.193036086,Computer Science
0.827811799,0.567886881,0.685590424,0.435893105,0.424152727,0.975018579,0.501993037,0.950055935,0.39469331,0.683819589,0.580435673,1.539006427,1.645924656,1.530343304,1.770473551,0.824001055,0.704570974,1.289631545,0.684012483,1.006417459,0.480491498,0.873981559,1.128430182,0.667066094,0.750951185,0.803416338,0.353689723,1.225222104,0.269975151,0.688207973,,,,,0.490517966,0.78937203,0.449422499,0.517279088,0.533338172,0.151076738,0.235107302,0.080477788,Computer Science
0.576396365,0.75908448,0.394799643,0.488337125,0.345428083,0.70485798,0.518697894,0.870543938,0.886883962,0.314149813,0.668116926,0.647897414,0.956081463,1.744664816,1.489239185,1.61848493,0.50502971,1.653018175,1.723727155,0.83154289,0.385100168,0.491808871,0.37746062,0.8519846,0.514425037,1.140802019,0.261957847,1.439024952,1.528745969,0.261229044,,,,,0.828555999,0.547467197,0.621814203,0.418460728,0.326917752,0.07634543,0.032056283,0.564680535,Multimedia Arts
0.514974744,0.822745766,0.913675513,0.956245581,0.574763098,0.485540384,0.406075183,0.683482158,0.952760875,0.90092849,0.983434878,0.956390238,1.910929239,1.956255056,0.781736422,1.881208081,1.424801444,0.812276929,1.775284767,1.209032818,0.506444125,0.786866019,1.745969253,1.870660252,0.449313248,0.913402494,0.578576506,0.555176788,1.691421868,1.089252111,,,,,0.607361323,0.530476675,0.701148889,0.923414223,0.530562552,0.036291797,0.012511073,0.420634578,Computer Science
0.458825837,0.87921678,0.548215404,0.649369134,0.743046074,0.817073976,0.637977515,0.520951548,0.825760628,0.895754441,1.867630282,1.493349435,0.594713239,0.984682086,0.713529579,1.64099813,1.377782203,1.932034913,1.707837588,0.65173105,0.856917027,1.312977882,0.326030959,0.639422153,0.530185352,1.340816866,0.878994066,1.006496579,1.41026504,0.583790982,,,,,0.908193853,0.814466177,0.708055575,0.873816664,0.198004163,0.144990086,0.424603538,0.232402213,Information Technology
0.596826894,0.942886194,0.67852396,0.952132031,0.993676204,0.34586502,0.302287931,0.810896672,0.982203478,0.84727131,1.353279643,1.712093285,1.635578841,1.04254848,1.904701767,0.585403932,0.80381415,0.883743883,0.747896198,1.55034055,0.807673686,1.614309122,1.109779432,0.992643802,1.892656822,0.202470743,0.242983316,0.716624973,0.734586247,1.313559068,,,,,0.795876538,0.979165998,0.790082323,0.713112161,0.093266279,0.577941262,0.15675398,0.17203848,Information Technology
0.827666318,0.617287904,0.643542309,0.503625151,0.738322963,0.324506278,0.382135231,0.854110913,0.808425171,0.77495575,0.640521212,0.630149447,1.015546692,1.030677031,1.165945661,1.603500276,1.891345156,0.71180459,1.212066644,0.871502991,0.530137833,0.388983631,0.653547263,0.519074875,0.860844456,0.520345907,0.722749618,0.607960068,0.979865184,0.675376254,,,,,0.921198166,0.840009749,0.67462163,0.977689049,0.620987588,0.186823947,0.010846371,0.181342094,Computer Science
0.998476695,0.968223343,0.954473197,0.346711651,0.409484155,0.925476764,0.849029735,0.765507802,0.863242901,0.713331838,1.284422799,0.690304366,1.562249065,1.205551789,1.961404692,0.63905459,1.295460915,1.262566156,1.843490412,1.448006585,1.282466231,0.668368801,1.49112486,0.417978851,0.803164143,0.591430174,1.099884837,0.966504243,1.591380012,1.032909199,,,,,0.496397816,0.755115566,0.863939766,0.420937309,0.564197902,0.027905826,0.319799718,0.088096554,Computer Science
0.66782853,0.642647259,0.747307965,0.86141307,0.790377887,0.744194147,0.686560487,0.847671862,0.957559983,0.517692927,0.756603557,1.295228191,1.37414107,1.02706323,1.207231824,1.845356403,0.889338721,1.92256181,0.984593751,0.782917176,0.505281441,0.832374847,1.026906567,0.884725691,0.954169339,1.373303434,0.610584826,1.629701549,0.942807575,0.405310685,,,,,0.585191757,0.940898068,0.750730955,0.503089936,0.388887414,0.343676877,0.224497826,0.042937883,Multimedia Arts
0.900995036,0.721766183,0.836972595,0.567592052,0.591032613,0.405673556,0.509693206,0.539537623,0.484754354,0.501111545,1.216494825,1.483295928,0.640394535,0.799894259,0.650400723,1.624272384,1.840217543,1.690068427,1.260307996,0.658537365,1.096055799,1.07059284,0.535992675,0.454013624,0.384408039,0.658924353,0.937946379,0.911855502,0.610939789,0.330000676,,,,,0.854649077,0.998592552,0.829066307,0.421428256,0.142135071,0.072339619,0.520529016,0.264996295,Computer Science
0.959932973,0.884065419,0.817149203,0.553468456,0.532980963,0.850746068,0.914793865,0.361109125,0.517408325,0.439003789,0.549434368,0.513697963,1.091105303,1.036533223,1.472145397,0.524292829,1.927809054,1.792300549,0.62995064,1.924472996,0.527420166,0.454142605,0.891595829,0.573688442,0.784625471,0.446040062,1.763547895,0.647216084,0.325941706,0.844850937,,,,,0.986385863,0.400741252,0.748596424,0.509709558,0.307560081,0.193664506,0.006399929,0.492375484,Computer Science
0.754960661,0.679728457,0.647860337,0.928528096,0.855321471,0.585974398,0.657159054,0.408593544,0.918703772,0.370205657,1.449070666,0.820738178,1.050955779,1.421557899,1.141558141,1.465130467,1.393964478,0.613845508,1.420802119,1.15714082,1.093991347,0.557879096,0.680872565,1.319956449,0.976399188,0.858528943,0.916056378,0.250813312,1.305296265,0.428380078,,,,,0.6395891,0.57820486,0.849592829,0.564154347,0.041375679,0.879284993,0.047239508,0.03209982,Computer Engineering
0.841033001,0.478840788,0.534052109,0.977290391,0.571765351,0.472725667,0.4702225,0.550091725,0.868443902,0.503063186,1.918124062,1.108809715,0.791360551,0.742272895,1.193060625,1.864361031,1.225534511,0.884148675,1.437481762,0.582506142,1.613205636,0.530943317,0.422627771,0.725416168,0.682150727,0.881331312,0.576273902,0.48636287,1.248372271,0.293037395,,,,,0.807021563,0.866195973,0.539433986,0.530506569,0.741654843,0.19300026,0.051492589,0.013852308,Computer Engineering
0.85841989,0.364373298,0.617329032,0.495243299,0.894998354,0.669273139,0.824561347,0.814962578,0.682905711,0.587952188,1.619222567,1.699276597,1.766505917,1.709939112,1.739221272,1.742308304,1.786892443,1.102087296,1.507359456,1.972185389,1.389972857,0.619171017,1.090515389,0.846835887,1.556600175,1.166080148,1.47340244,0.898159904,1.029384381,1.159550715,,,,,0.418522833,0.730563899,0.42190874,0.744730251,0.400573798,0.299555495,0.264255289,0.035615418,Multimedia Arts
0.684337593,0.565515946,0.479636189,0.909189538,0.606635337,0.393321204,0.842618707,0.41083764,0.670564991,0.750937842,1.80008134,1.281477067,0.568637739,1.499278122,0.990348615,0.979991544,0.732132151,1.109256051,1.409781281,0.50691001,1.231863332,0.724695715,0.272739238,1.363127983,0.600780465,0.385451454,0.616908247,0.455724138,0.945349972,0.380657909,,,,,0.738291102,0.970184002,0.856679191,0.617668365,0.412355897,0.224305564,0.04240161,0.32093693,Multimedia Arts
0.803296985,0.637589513,0.35154192,0.389448039,0.721615037,0.506991113,0.717415709,0.366909833,0.822653471,0.965215168,1.164899873,1.916348269,1.07695295,1.283840661,1.921802729,1.30056393,1.084557346,0.774421795,1.945104827,0.735735642,0.935760556,1.221843559,0.378594107,0.499989227,1.386801748,0.659374354,0.778078478,0.284142972,1.600147237,0.710143202,,,,,0.745720317,0.968145227,0.4063041,0.524252168,0.11101589,0.391603785,0.038814256,0.458566069,Information Technology
0.54219109,0.889549305,0.955461478,0.545035874,0.761168247,0.52810679,0.591499546,0.549245154,0.526663488,0.634362098,0.511833289,0.910372583,1.524218166,0.876638991,0.846552978,0.937028626,1.960157652,1.280400286,1.62745735,0.715101092,0.277511449,0.809821299,1.456331742,0.477799699,0.644369247,0.49485118,1.159432361,0.703253652,0.857122365,0.453633029,,,,,0.571368446,0.862502149,0.815391066,0.836547656,0.129823081,0.3672067,0.289907267,0.213062953,Information Technology
0.820889281,0.618423604,0.424990673,0.914820682,0.745886556,0.468772876,0.928359042,0.957244883,0.59520728,0.723258282,1.75847261,1.533564996,1.128689522,0.58511415,1.075466746,1.981127227,0.883635664,1.362366955,0.744413743,1.256457628,1.443511316,0.948392791,0.47968252,0.535274526,0.802176187,0.928698707,0.820331158,1.304118796,0.443080479,0.908743385,,,,,0.813999049,0.869074747,0.781445364,0.435950107,0.2096758,0.164294252,0.078061334,0.547968614,Multimedia Arts
0.684713008,0.80136827,0.943794195,0.404188569,0.862241099,0.693958539,0.571890889,0.896864645,0.300347617,0.715645886,1.683428306,1.416834121,1.45731001,1.783154779,0.571984979,0.620192136,1.782632207,0.762386713,1.171565834,0.555177119,1.15266526,1.135405908,1.375400728,0.720730778,0.493188957,0.430387629,1.019471118,0.683757688,0.351877006,0.397310221,,,,,0.503018053,0.503089033,0.889094588,0.676381682,0.416027583,0.081119218,0.330575399,0.1722778,Information Technology
0.624526655,0.819096718,0.545789648,0.486407356,0.664220464,0.765884436,0.332200551,0.473692835,0.682252552,0.687806268,1.149195278,1.600260751,1.471570156,1.645830451,1.061891835,1.576174637,1.845036037,1.301105595,1.121118034,1.384489818,0.717703083,1.310768329,0.803167757,0.800544037,0.705330287,1.207167623,0.612921988,0.616324398,0.76488564,0.952260775,,,,,0.959072315,0.974598589,0.69295838,0.786388847,0.20258738,0.19836622,0.303573597,0.295472803,Information Technology
0.874979322,0.352716276,0.860202739,0.584123876,0.755863107,0.847372003,0.814304949,0.783813816,0.907330893,0.326154838,1.499718486,1.578558332,1.36376649,0.681607371,1.100690289,1.329258855,0.826789924,1.827540069,1.357655312,0.688617678,1.312222664,0.556783217,1.173115671,0.398143139,0.831971182,1.126376739,0.673259126,1.432451155,1.231842607,0.224595987,,,,,0.450727682,0.679410487,0.442400685,0.787973202,0.597595859,0.358702671,0.017122709,0.02657876,Multimedia Arts
0.385239261,0.927481652,0.868126666,0.67201684,0.453181689,0.992903243,0.628698624,0.935787435,0.455655715,0.760704895,1.703647814,1.678167032,1.426831207,1.563300873,0.697908492,0.809548058,0.770391038,1.321260191,1.29719981,1.888249367,0.656312026,1.556469132,1.238670219,1.050564512,0.316279349,0.803802893,0.484343785,1.236418685,0.591076507,1.436400537,,,,,0.85575771,0.506353096,0.500643255,0.552114021,0.871026859,0.023191897,0.058921125,0.04686012,Information Technology
0.301833301,0.497947985,0.446981839,0.983607556,0.80894421,0.864579432,0.8909939,0.472516857,0.932050775,0.680148446,0.611897822,1.408954775,0.657293369,1.317864703,1.301727593,1.464672028,0.677682373,1.817399148,1.612855595,1.979072335,0.18469114,0.701586192,0.293798199,1.296261679,1.053025,1.26632531,0.603810861,0.858751734,1.503263308,1.346062973,,,,,0.404961182,0.749421573,0.690871074,0.640337915,0.047826731,0.023246334,0.599220424,0.329706511,Computer Engineering
0.87289853,0.392183494,0.979147631,0.574176021,0.63771317,0.747018327,0.520387881,0.625216565,0.680475302,0.410793305,0.914423769,0.641901605,1.102661312,1.211345364,1.360657884,1.796840404,0.74505725,0.622546812,0.680688278,0.740014382,0.798199164,0.251743214,1.079668212,0.695525461,0.867709453,1.342272713,0.387718763,0.389226579,0.463191562,0.303992954,,,,,0.434018228,0.826067562,0.936990506,0.908372411,0.442860471,0.079096132,0.017174477,0.460868919,Computer Science
0.883995705,0.370797519,0.570846562,0.544393078,0.369169039,0.97284109,0.842871791,0.72106692,0.555767837,0.980223404,1.029561497,1.348346708,1.451295004,0.67340246,1.511885666,0.77687287,1.759842557,0.892411385,1.51950437,0.669907426,0.910127942,0.499963614,0.828466764,0.366595638,0.558141379,0.755773849,1.483321648,0.643488328,0.844491657,0.656658938,,,,,0.722681575,0.494659401,0.661286878,0.790575984,0.021570211,0.088706073,0.699151216,0.190572499,Computer Science
0.461658046,0.622429889,0.439595315,0.970711837,0.654713696,0.440696701,0.677684284,0.380369437,0.366800831,0.348078056,1.024251413,1.849036751,0.571872702,1.961933991,0.612807729,0.742872412,0.702034926,0.911391454,1.949911279,0.694899263,0.472853906,1.150895739,0.25139256,1.904472549,0.401213613,0.327381422,0.475758036,0.346665454,0.715229078,0.241879185,,,,,0.98578899,0.8989156,0.790555457,0.821002293,0.229099575,0.04244398,0.624142488,0.104313957,Computer Engineering
0.836353955,0.496158076,0.6164214,0.459028249,0.808441328,0.680974991,0.774926686,0.784517599,0.983277544,0.670293315,0.825507759,0.59310015,1.836764173,0.585170471,1.324355079,0.875295768,1.861559785,1.302420007,1.25503503,1.206317095,0.690416679,0.294271429,1.132220744,0.268609777,1.070663379,0.596054528,1.442572356,1.021771416,1.234047763,0.808586284,,,,,0.830263381,0.417414948,0.754441432,0.648969957,0.081165763,0.359677758,0.03583651,0.523319968,Multimedia Arts
0.380889196,0.588172131,0.321622693,0.443001957,0.415815851,0.633207968,0.498950402,0.358913063,0.874646795,0.392922708,1.991102009,0.574466864,1.566489191,1.57135376,1.025042887,1.761313983,0.831608973,1.617963464,1.819321839,0.61595635,0.758389243,0.3378854,0.503818473,0.696112791,0.426229081,1.115278048,0.414931631,0.580708223,1.591264015,0.242023237,,,,,0.64203537,0.972807953,0.66800112,0.75916552,0.408339238,0.288318328,0.068878665,0.23446377,Multimedia Arts
0.766536041,0.902257138,0.67308994,0.779445456,0.647955635,0.82639401,0.645553058,0.329557013,0.638233406,0.996039831,1.302863566,0.533660397,1.06422801,0.722033266,1.303884186,1.061824518,1.335734619,1.903102552,0.50329928,1.521653525,0.99869188,0.481498903,0.716321167,0.562785548,0.844859106,0.877485422,0.862287568,0.627180793,0.321222413,1.515627521,,,,,0.697480532,0.952188484,0.409088075,0.773029367,0.714732583,0.177492742,0.063725951,0.044048724,Information Technology
0.921326841,0.673008729,0.514566075,0.927882183,0.667191366,0.713425884,0.811975751,0.678021835,0.573815122,0.423833217,1.246345367,0.554198637,1.971463768,1.266487923,1.725951229,1.712913942,1.84741862,0.87420823,0.641183039,0.636402327,1.148291439,0.372980521,1.014448372,1.175151578,1.151539757,1.222037144,1.500059121,0.592732268,0.367920524,0.269728446,,,,,0.515269511,0.639361595,0.670350001,0.400840253,0.127770931,0.549463282,0.106583172,0.216182615,Computer Engineering
0.881444711,0.415129501,0.658377603,0.362868146,0.822322079,0.767304615,0.474860287,0.703496874,0.478359919,0.525251478,1.554045768,1.637160738,0.73569919,1.665029123,0.835702094,0.935808023,1.784481741,1.511058879,1.768999853,0.526381909,1.369805423,0.679633719,0.484367869,0.604186031,0.687216283,0.718049815,0.847379512,1.063025198,0.846218627,0.276482876,,,,,0.920035071,0.8753593,0.547809304,0.978849754,0.097288664,0.024170388,0.6490352,0.229505748,Computer Science
0.578501837,0.729851212,0.988751845,0.662587294,0.744494989,0.596517179,0.954404798,0.933603197,0.975986209,0.46346664,1.204220631,1.496594916,1.687830926,1.933224592,1.075044406,0.854512935,1.43801951,1.999369537,0.756377807,0.687299971,0.696643847,1.092291613,1.668845942,1.280930052,0.800365173,0.509731645,1.37245272,1.866617792,0.738214308,0.318540608,,,,,0.970393799,0.525158693,0.687111178,0.735654861,0.391470012,0.230712913,0.134019021,0.243798054,Multimedia Arts
0.795657494,0.753222155,0.922568976,0.411390089,0.517215545,0.512431827,0.975793186,0.514894032,0.420727471,0.586803966,1.219221976,1.834856939,1.59745774,1.320774383,1.258154743,0.577127489,0.690324716,0.610606423,1.959149036,1.843031658,0.970083102,1.382054897,1.473764951,0.543353491,0.65073719,0.295738494,0.673614153,0.314397603,0.824267819,1.081498286,,,,,0.705814636,0.468004138,0.997914811,0.551011199,0.300138871,0.046193021,0.502727204,0.150940903,Computer Science
0.913455048,0.665882444,0.465652523,0.417965138,0.37161719,0.454334436,0.815484843,0.356864676,0.437348255,0.407317852,0.952304906,1.348661033,0.671137774,1.080088432,1.715768129,0.554727331,1.014723379,0.617018315,1.57428399,1.957029137,0.869887723,0.898049704,0.312516998,0.451439311,0.63760893,0.252031729,0.827491536,0.220192041,0.688510356,0.797132904,,,,,0.434593073,0.732680014,0.497007452,0.955008137,0.002210297,0.165971124,0.450283359,0.381535219,Computer Science
0.604504273,0.660375828,0.403471491,0.411456293,0.846584528,0.613540446,0.582500948,0.379938523,0.825735099,0.669074946,1.435692211,0.955435696,0.774768555,1.471053266,1.312598356,0.565177329,0.577234647,1.956352072,0.983362963,1.91569793,0.867882076,0.630946638,0.312597024,0.605274123,1.111225459,0.346759151,0.336239729,0.743293517,0.811997313,1.281745489,,,,,0.742762547,0.510928261,0.661497781,0.848184029,0.430205466,0.492025463,0.045438384,0.032330687,Information Technology
0.718978679,0.358961193,0.780324108,0.713198531,0.512891097,0.448200033,0.997817438,0.582035323,0.744797268,0.813919982,1.874589399,1.570333908,1.826870863,0.972066812,0.604578638,1.181245552,1.726321576,1.324980944,1.417666442,1.285225944,1.34778981,0.563688934,1.425551376,0.693276623,0.310083001,0.529434295,1.722553772,0.771185711,1.055874093,1.046071077,,,,,0.416682342,0.607929774,0.782983629,0.604617491,0.543002155,0.018009395,0.167479371,0.271509079,Multimedia Arts
0.756211899,0.497738607,0.343133596,0.849543626,0.409265966,0.774496442,0.644946371,0.908823337,0.613951087,0.557633767,1.146315171,0.840608533,1.997059174,1.476315,0.556123525,1.003926507,1.00960678,0.945000007,1.335133043,1.099037687,0.866857173,0.41840332,0.685258097,1.254193999,0.227602431,0.777537507,0.651142229,0.858838059,0.819706383,0.612860526,,,,,0.949640855,0.568727887,0.884745862,0.855407793,0.456335883,0.104009102,0.028205207,0.411449809,Multimedia Arts
0.569276217,0.553765575,0.368751703,0.877806449,0.848083199,0.317020457,0.81539108,0.443057554,0.881839838,0.318181738,0.955716139,0.659615131,1.519839005,1.537701058,1.628238927,1.309084721,1.220399186,1.95892149,1.318596181,1.770477717,0.544066469,0.365272153,0.560443221,1.349803905,1.380882078,0.415006636,0.995102611,0.867914965,1.162790642,0.563333678,,,,,0.60302832,0.730255418,0.468798269,0.707585572,0.592080965,0.062994518,0.000686354,0.344238163,Multimedia Arts
0.624063173,0.34676608,0.757610279,0.848829899,0.662710002,0.388657899,0.96131595,0.490250038,0.784554667,0.825331339,1.193438028,1.7586502,1.261776568,0.833506397,1.554638421,1.267838027,1.602738124,1.240749175,1.821806193,1.992246219,0.744780723,0.609840236,0.955934898,0.707505151,1.030274431,0.492755264,1.540737722,0.60827733,1.429306551,1.64426324,,,,,0.789230836,0.876798911,0.429450171,0.496586144,0.05512527,0.494616027,0.167239316,0.283019388,Multimedia Arts
0.615222699,0.66000249,0.922811848,0.539982557,0.451889373,0.392097941,0.479963319,0.761788057,0.913147112,0.425828792,1.924908396,0.620196704,1.052087543,1.185155013,0.588837303,1.85619924,0.955830451,1.445879434,0.747363595,1.837563194,1.184247339,0.409331369,0.97087885,0.639963035,0.26608932,0.7278119,0.458763556,1.101453684,0.682452909,0.782487315,,,,,0.910644949,0.486752695,0.732823888,0.495551783,0.642798001,0.177033749,0.031090254,0.149077996,Multimedia Arts
0.522438761,0.519212334,0.586376329,0.714391755,0.788148678,0.424893328,0.49978839,0.462195779,0.986837047,0.900983187,1.60766244,0.820472055,1.21640061,1.096890412,1.181556758,1.97441341,1.577709392,1.0533924,0.621348221,0.953909467,0.839905174,0.42599921,0.713268525,0.783609466,0.931242396,0.838915085,0.788520837,0.48687352,0.613169444,0.859456391,,,,,0.454611275,0.868390423,0.473849153,0.486962512,0.17387458,0.516148034,0.075384664,0.234592722,Information Technology
0.444423023,0.828997756,0.545116887,0.595320299,0.81083337,0.607250664,0.589480644,0.37827749,0.525558247,0.874502423,1.376304857,0.904696423,1.818588863,1.814217383,1.190136083,1.368019986,0.861748042,1.629167544,0.7367117,1.601305586,0.611661565,0.749991305,0.9913435,1.080040435,0.965002052,0.830731045,0.507983791,0.61627741,0.387184909,1.400345616,,,,,0.451789769,0.858358583,0.522578639,0.955633509,0.183409379,0.293922021,0.508777786,0.013890814,Information Technology
0.833755933,0.485067288,0.446790485,0.841766533,0.633519277,0.923916295,0.434070241,0.749195886,0.737018372,0.879245264,1.519558613,0.959970727,1.395818728,1.804653179,1.779120965,1.801522509,1.301626018,1.645613992,0.844286515,1.914269639,1.266941009,0.465650397,0.623638527,1.51909665,1.127107427,1.664456002,0.56499712,1.232887233,0.622254672,1.683112513,,,,,0.721502065,0.791144762,0.75299267,0.478223778,0.354959071,0.08117216,0.55275831,0.011110458,Computer Engineering
0.389899145,0.475492517,0.594288427,0.614542204,0.342270272,0.383080503,0.460035758,0.777779171,0.391965489,0.81838164,1.459766538,1.277653279,1.238498599,1.451075058,1.285545614,0.553378069,1.405871858,0.740482858,1.788078552,0.511789972,0.569161725,0.607514573,0.736025385,0.891746864,0.440004047,0.211988349,0.646751326,0.575932143,0.700865083,0.418839516,,,,,0.445237038,0.818625769,0.938119722,0.945438464,0.233494422,0.416291239,0.147036429,0.20317791,Computer Science
0.929453779,0.667487087,0.831663376,0.626837215,0.612696907,0.511857006,0.739938785,0.913021918,0.489305793,0.507339719,0.503912948,0.913303972,1.916045537,1.690342915,1.689394182,1.779816128,1.868381387,0.934846328,1.294837679,0.935997016,0.468363794,0.609618608,1.5935049,1.059569846,1.035086591,0.911011354,1.382487853,0.853535188,0.633571577,0.474868463,,,,,0.735082745,0.641659948,0.978944252,0.909199832,0.258017999,0.003554395,0.357692037,0.38073557,Computer Science
0.905537424,0.868723708,0.365650953,0.675452222,0.793237922,0.536551479,0.373418301,0.343359735,0.500125324,0.383530885,1.909243486,1.77399943,1.356184908,0.555956511,0.951317209,0.603901397,0.812990688,1.556513628,1.70678572,1.292320086,1.728891429,1.541115363,0.495890304,0.375522061,0.754620886,0.324024188,0.303585601,0.534444107,0.853606761,0.495644667,,,,,0.546604777,0.78586714,0.93886721,0.546321534,0.015992921,0.162086729,0.632772119,0.189148231,Information Technology
0.939555479,0.413197636,0.848255188,0.633490829,0.396651275,0.811462348,0.307993961,0.740658148,0.911995803,0.308352506,1.463823901,0.546931455,1.772687736,1.812064384,1.642585708,0.943746114,0.992189697,0.900579699,1.783178285,0.93966177,1.375343767,0.225990784,1.503691568,1.147926169,0.651533715,0.765814437,0.305588435,0.667021692,1.626251112,0.289747061,,,,,0.780505888,0.773226115,0.565856378,0.89857024,0.269527373,0.117242288,0.141262729,0.47196761,Computer Science
0.637467324,0.840678724,0.635761304,0.31792295,0.489008693,0.559161819,0.944350373,0.974684046,0.703514535,0.409192578,1.572615603,1.049601655,0.600494128,1.544749101,1.021384899,0.947391288,1.95520234,0.594239997,1.892877285,1.462956482,1.002491061,0.88237778,0.38177093,0.491111192,0.499466095,0.529745036,1.846396058,0.579196244,1.331666683,0.598630934,,,,,0.671834306,0.662181926,0.466290324,0.880746641,0.043705436,0.337631079,0.343597671,0.275065814,Multimedia Arts
0.991437444,0.808032259,0.908930724,0.751386396,0.997907475,0.55024339,0.489646007,0.687893683,0.674420078,0.657754396,0.748439846,0.925971543,0.758158469,0.82857947,1.860759397,0.548004277,1.751492833,0.741575478,0.999187477,1.44544902,0.742031288,0.748214877,0.689113526,0.622583342,1.856865711,0.301535731,0.857611472,0.510125087,0.673872097,0.950750447,,,,,0.977791366,0.888610514,0.976633632,0.993293643,0.320559424,0.019322424,0.00242344,0.657694712,Computer Science
0.794883899,0.431204858,0.780705173,0.628812961,0.31427022,0.512517755,0.487684629,0.755686839,0.837797005,0.997553133,1.386405982,1.139300121,1.783133216,1.447965666,1.114622185,1.553499301,1.66721623,1.801673843,0.858040947,0.844569744,1.102031792,0.491271746,1.392101326,0.910499578,0.350292559,0.796195975,0.813075728,1.36150121,0.718864135,0.842503194,,,,,0.53258341,0.770138402,0.434202639,0.894585602,0.272998015,0.510767765,0.195797887,0.020436333,Computer Science
0.921951128,0.665457914,0.976233786,0.704465086,0.674521566,0.336507178,0.539109989,0.955367744,0.720050307,0.542897074,1.068147123,1.452728075,1.504463227,1.50844842,0.643003605,1.371586985,1.427079235,0.90908564,1.104183835,0.765797672,0.984779446,0.966729395,1.468707832,1.062649246,0.433719798,0.461548866,0.769352671,0.868511097,0.79506791,0.415749316,,,,,0.504969661,0.462210826,0.658513958,0.789217636,0.399599605,0.136078078,0.104621552,0.359700764,Computer Science
0.57991404,0.648059941,0.619329709,0.566474264,0.765355988,0.901362155,0.952523076,0.689675744,0.84465442,0.729053246,1.002846067,1.725527552,1.91457753,0.783192596,1.750631871,1.447034778,1.865027613,1.504598692,1.944685864,0.782550968,0.581564514,1.118245284,1.185754744,0.443658449,1.339856586,1.304302387,1.776481839,1.037685222,1.64258751,0.570521324,,,,,0.540067454,0.619390328,0.8461265,0.600307556,0.019036246,0.0539565,0.268012935,0.658994319,Multimedia Arts
0.423752801,0.948965441,0.303659929,0.661600559,0.360511875,0.985228237,0.69650107,0.51752608,0.956422886,0.684452745,1.984091188,1.399413479,1.982584538,1.567663543,1.693676322,1.254018597,1.492588542,0.545952649,0.668083251,0.671208486,0.840764198,1.327995029,0.60203148,1.037167076,0.610590427,1.235494532,1.039589517,0.282544735,0.638970111,0.459410491,,,,,0.667263483,0.845623663,0.893799737,0.978448651,0.06677339,0.525277292,0.266255849,0.141693469,Multimedia Arts
0.807040544,0.526619954,0.462643376,0.727967368,0.784985822,0.308901844,0.667416964,0.441039009,0.52534877,0.822726732,1.475010548,1.323563845,1.445681247,1.387375328,0.915515359,1.514335205,0.883802509,1.849163343,0.746487848,1.798955487,1.190393315,0.697015131,0.668834852,1.009963966,0.718666577,0.467780938,0.589864788,0.815553168,0.392166472,1.480048768,,,,,0.708664647,0.823585685,0.417902587,0.905970399,0.567560158,0.100146491,0.327518227,0.004775125,Information Technology
